pid|size|color|brand|rrp|mainCategory|category|subCategory|stock|releaseDate
19309|41|schwarz|PUMA|95.18|9|18|32|1|2017-10-01
19312|42|grau|Nike|165.03|9|18|32|1|2017-10-01
19318|43|schwarz|Nike|304.73|1|2|3|1|2017-10-01
19318|44|schwarz|Nike|304.73|1|2|3|3|2017-10-01
19318|44,5|schwarz|Nike|304.73|1|2|3|2|2017-10-01
19318|45|schwarz|Nike|304.73|1|2|3|1|2017-10-01
19318|45,5|schwarz|Nike|304.73|1|2|3|1|2017-10-01
19318|46|schwarz|Nike|304.73|1|2|3|2|2017-10-01
19318|47|schwarz|Nike|304.73|1|2|3|1|2017-10-01
19318|47,5|schwarz|Nike|304.73|1|2|3|1|2017-10-01
19322|M|rot|Jako|44.38|1|7|14|1|2017-10-01
19323|42|schwarz|adidas|114.23|1|2|6|2|2017-11-24
19323|42 2/3|schwarz|adidas|114.23|1|2|6|1|2017-11-24
19323|43 1/3|schwarz|adidas|114.23|1|2|6|2|2017-11-24
19323|44|schwarz|adidas|114.23|1|2|6|1|2017-11-24
19323|44 2/3|schwarz|adidas|114.23|1|2|6|2|2017-11-24
19323|45 1/3|schwarz|adidas|114.23|1|2|6|1|2017-11-24
19323|46|schwarz|adidas|114.23|1|2|6|1|2017-11-24
19323|47 1/3|schwarz|adidas|114.23|1|2|6|1|2017-11-24
19325|32|blau|Nike|88.83|1|37|3|1|2017-10-01
19325|35|blau|Nike|88.83|1|37|3|1|2017-10-01
19325|35,5|blau|Nike|88.83|1|37|3|2|2017-10-01
19325|37,5|blau|Nike|88.83|1|37|3|1|2017-10-01
19325|38|blau|Nike|88.83|1|37|3|1|2017-10-01
19325|38,5|blau|Nike|88.83|1|37|3|1|2017-10-01
19328|39|blau|Nike|368.23|1|2|3|1|2017-10-01
19328|42|blau|Nike|368.23|1|2|3|1|2017-10-01
19328|44,5|blau|Nike|368.23|1|2|3|1|2017-10-01
19328|45|blau|Nike|368.23|1|2|3|1|2017-10-01
19331|L|schwarz|Nike|50.73|15|33||1|2017-10-01
19331|M|schwarz|Nike|50.73|15|33||2|2017-10-01
19331|S|schwarz|Nike|50.73|15|33||1|2017-10-01
19331|XL|schwarz|Nike|50.73|15|33||1|2017-10-01
19332|40,5|schwarz|PUMA|253.93|1|2|3|2|2017-11-20
19332|42|schwarz|PUMA|253.93|1|2|3|9|2017-11-20
19332|43|schwarz|PUMA|253.93|1|2|3|7|2017-11-20
19332|44,5|schwarz|PUMA|253.93|1|2|3|6|2017-11-20
19337|42 2/3|weiss|adidas|419.03|1|2|3|1|2017-10-01
19337|48 2/3|weiss|adidas|419.03|1|2|3|1|2017-10-01
19338|152|blau|adidas|95.18|1|7|31|1|2017-10-01
19338|164|blau|adidas|95.18|1|7|31|1|2017-10-01
19348|M|blau|Jordan|57.08|9|10|42|1|2017-10-01
19349|M|schwarz|Nike|177.73|1|7|20|7|2017-10-01
19349|S|schwarz|Nike|177.73|1|7|20|5|2017-10-01
19350|7|blau|Jako|18.98|1|7|8|1|2017-10-01
19351|2XL|schwarz|Nike|126.93|1|7|20|1|2017-10-01
19351|L|schwarz|Nike|126.93|1|7|20|1|2017-10-01
19351|M|schwarz|Nike|126.93|1|7|20|1|2017-10-01
19351|S|schwarz|Nike|126.93|1|7|20|1|2017-10-01
19351|XL|schwarz|Nike|126.93|1|7|20|1|2017-10-01
19353|140|weiss|adidas|25.33|15|16||1|2017-11-16
19353|152|weiss|adidas|25.33|15|16||2|2017-11-16
19353|164|weiss|adidas|25.33|15|16||4|2017-11-16
19354|2XL|blau|adidas|44.38|15|33||2|2017-10-01
19354|L|blau|adidas|44.38|15|33||3|2017-10-01
19354|M|blau|adidas|44.38|15|33||1|2017-10-01
19354|XL|blau|adidas|44.38|15|33||3|2017-10-01
19366|M|grau|Sport2000|69.78|9|10|22|1|2017-10-19
19368|L|gelb|Nike|82.48|1|7|21|4|2017-10-01
19368|M|gelb|Nike|82.48|1|7|21|1|2017-10-01
19375|33|weiss|adidas|76.13|1|37|6|1|2017-10-01
19377|164|blau|Jako|12.63|1|7|25|1|2017-10-01
19378|M|gruen|Nike|101.53|1|7|31|2|2017-11-21
19380|40|grau|Nike|158.68|9|18|32|1|2017-10-01
19380|41|grau|Nike|158.68|9|18|32|1|2017-10-01
19380|42,5|grau|Nike|158.68|9|18|32|2|2017-10-01
19380|44|grau|Nike|158.68|9|18|32|2|2017-10-01
19380|45|grau|Nike|158.68|9|18|32|1|2017-10-01
19381|3 ( 40-42 )|blau|adidas|12.63|1|7|43|1|2018-01-17
19381|5 ( 46-48 )|blau|adidas|12.63|1|7|43|10|2018-01-17
19385|L|rot|Nike|25.33|1|7|8|4|2017-10-01
19385|M|rot|Nike|25.33|1|7|8|9|2017-10-01
19385|S|rot|Nike|25.33|1|7|8|2|2017-10-01
19385|XL|rot|Nike|25.33|1|7|8|1|2017-10-01
19393|L ( 40/42 )|pink|Nike|63.43|9|10|14|1|2017-10-01
19396|L|grau|Nike|82.48|9|10|14|2|2017-12-15
19396|M|grau|Nike|82.48|9|10|14|2|2017-12-15
19398|M|blau|adidas|63.43|1|7|16|1|2017-11-02
19401|L|rot|Hummel|18.98|1|7|8|1|2017-10-01
19405|38|rosa|adidas|50.73|9|18|38|1|2017-12-12
19405|40 2/3|rosa|adidas|50.73|9|18|38|2|2017-12-12
19405|42|rosa|adidas|50.73|9|18|38|1|2017-12-12
19414|M ( 140-152 )|schwarz|Nike|31.68|1|7|8|1|2017-10-01
19414|XL ( 158-170 )|schwarz|Nike|31.68|1|7|8|1|2017-10-01
19417|L|rot|adidas|35.49|1|7|23|1|2017-11-08
19417|XL|rot|adidas|35.49|1|7|23|1|2017-11-08
19419|L|rot|PUMA|50.73|1|7|14|1|2017-10-01
19422|40|blau|Nike|114.23|1|2|6|1|2017-10-01
19422|42|blau|Nike|114.23|1|2|6|1|2017-10-01
19422|44|blau|Nike|114.23|1|2|6|1|2017-10-01
19423|L ( 40/42 )|schwarz|Nike|38.03|9|10|25|1|2017-10-01
19423|M ( 38/40 )|schwarz|Nike|38.03|9|10|25|1|2017-10-01
19425|S|grau|Nike|126.93|9|10|22|1|2017-10-01
19427|M|grau|Converse|95.18|9|10|22|1|2017-10-01
19432|M|schwarz|adidas|177.73|1|7|26|1|2017-10-01
19432|S|schwarz|adidas|177.73|1|7|26|1|2017-10-01
19432|XL|schwarz|adidas|177.73|1|7|26|3|2017-10-01
19434|XL|schwarz|Nike|38.03|9|10|25|1|2017-10-01
19439|L ( 152-158 )|weiss|Nike|25.33|1|7|25|3|2017-10-01
19439|M ( 140-152 )|weiss|Nike|25.33|1|7|25|1|2017-10-01
19439|XL ( 158-170 )|weiss|Nike|25.33|1|7|25|6|2017-10-01
19441|L|blau|Uhlsport|31.68|15|16||1|2017-10-01
19441|M|blau|Uhlsport|31.68|15|16||1|2017-10-01
19443|38|blau|Nike|222.18|1|37|3|1|2017-10-01
19444|140|schwarz|adidas|95.18|1|7|31|1|2017-10-01
19444|152|schwarz|adidas|95.18|1|7|31|2|2017-10-01
19449|44,5|gelb|Nike|222.18|1|2|5|1|2017-10-01
19450|L|grau|Nike|57.08|9|10|35|5|2017-10-01
19450|M|grau|Nike|57.08|9|10|35|4|2017-10-01
19450|XL|grau|Nike|57.08|9|10|35|1|2017-10-01
19456|2XL|gelb|Nike|38.03|1|7|21|1|2017-10-01
19456|L|gelb|Nike|38.03|1|7|21|2|2017-10-01
19456|M|gelb|Nike|38.03|1|7|21|1|2017-10-01
19456|XL|gelb|Nike|38.03|1|7|21|2|2017-10-01
19459|L|gruen|adidas|22.79|1|7|21|7|2017-10-01
19459|M|gruen|adidas|22.79|1|7|21|9|2017-10-01
19459|S|gruen|adidas|22.79|1|7|21|8|2017-10-01
19459|XL|gruen|adidas|22.79|1|7|21|7|2017-10-01
19460|L|rot|Nike|76.13|9|10|22|1|2017-10-01
19460|XL|rot|Nike|76.13|9|10|22|1|2017-10-01
19461|42 2/3|blau|adidas|228.53|1|2|6|1|2017-10-01
19461|44|blau|adidas|228.53|1|2|6|1|2017-10-01
19466|46|schwarz|adidas|139.63|9|18|32|1|2017-10-13
19468|36|schwarz|adidas|152.33|1|37|3|1|2017-10-01
19468|36 2/3|schwarz|adidas|152.33|1|37|3|1|2017-10-01
19468|38|schwarz|adidas|152.33|1|37|3|1|2017-10-01
19468|38 2/3|schwarz|adidas|152.33|1|37|3|1|2017-10-01
19470|40|schwarz|adidas|114.23|1|2|39|1|2017-11-15
19470|40 2/3|schwarz|adidas|114.23|1|2|39|2|2017-11-15
19470|41 1/3|schwarz|adidas|114.23|1|2|39|1|2017-11-15
19470|42|schwarz|adidas|114.23|1|2|39|1|2017-11-15
19470|43 1/3|schwarz|adidas|114.23|1|2|39|3|2017-11-15
19470|44|schwarz|adidas|114.23|1|2|39|1|2017-11-15
19470|44 2/3|schwarz|adidas|114.23|1|2|39|3|2017-11-15
19470|45 1/3|schwarz|adidas|114.23|1|2|39|1|2017-11-15
19470|46|schwarz|adidas|114.23|1|2|39|1|2017-11-15
19470|46 2/3|schwarz|adidas|114.23|1|2|39|1|2017-11-15
19472|41,5|schwarz|New Balance|253.93|1|2|3|1|2017-10-01
19472|45|schwarz|New Balance|253.93|1|2|3|1|2017-10-01
19473|3 ( 39-42 )|weiss|PUMA|10.09|1|7|13|1|2017-11-20
19473|4 ( 43-46 )|weiss|PUMA|10.09|1|7|13|2|2017-11-20
19474|44|blau|adidas|101.53|1|2|5|2|2017-10-01
19474|46 2/3|blau|adidas|101.53|1|2|5|1|2017-10-01
19478|L ( 152-158 )|blau|Nike|63.43|1|7|22|1|2017-10-01
19478|XL ( 158-170 )|blau|Nike|63.43|1|7|22|1|2017-10-01
19479|116|rot|adidas|114.23|1|7|31|1|2017-10-01
19479|128|rot|adidas|114.23|1|7|31|1|2017-10-01
19479|140|rot|adidas|114.23|1|7|31|1|2017-10-01
19481|164|weiss|Jako|35.49|1|7|14|1|2017-10-01
19483|XL ( 158-170 )|grau|Nike|69.78|9|10|22|1|2017-10-01
19485|38,5|weiss|Nike|120.58|9|36|32|2|2017-10-01
19486|140|blau|PUMA|25.33|1|7|21|1|2017-10-01
19486|152|blau|PUMA|25.33|1|7|21|1|2017-10-01
19494|XL (46-50 )|schwarz|Nike|12.63|1|7|11|1|2017-10-01
19495|44,5|blau|PUMA|101.53|1|2|5|1|2017-10-01
19498|2XL|schwarz|Nike|25.33|1|7|25|1|2017-11-21
19498|L|schwarz|Nike|25.33|1|7|25|2|2017-11-21
19498|M|schwarz|Nike|25.33|1|7|25|13|2017-11-21
19498|S|schwarz|Nike|25.33|1|7|25|1|2017-11-21
19498|XL|schwarz|Nike|25.33|1|7|25|1|2017-11-21
19499|L ( 42-46 )|blau|Nike|18.98|1|7|13|2|2017-10-01
19499|M ( 38-42 )|blau|Nike|18.98|1|7|13|1|2017-10-01
19502|42,5|schwarz|Nike|177.73|9|18|32|1|2017-10-01
19502|43|schwarz|Nike|177.73|9|18|32|1|2017-10-01
19502|45,5|schwarz|Nike|177.73|9|18|32|1|2017-10-01
19502|46|schwarz|Nike|177.73|9|18|32|1|2017-10-01
19503|41 - 44|weiss|Uhlsport|11.36|1|7|13|1|2017-10-01
19504|L|blau|adidas|50.73|1|7|22|1|2017-10-30
19505|2XL|schwarz|Nike|63.43|1|7|14|1|2017-10-01
19505|L|schwarz|Nike|63.43|1|7|14|41|2017-10-01
19505|M|schwarz|Nike|63.43|1|7|14|10|2017-10-01
19505|S|schwarz|Nike|63.43|1|7|14|7|2017-10-01
19505|XL|schwarz|Nike|63.43|1|7|14|3|2017-10-01
19506|L ( 152-158 )|schwarz|Nike|20.25|1|7|8|19|2017-10-01
19506|M ( 140-152 )|schwarz|Nike|20.25|1|7|8|6|2017-10-01
19506|S ( 128-140 )|schwarz|Nike|20.25|1|7|8|11|2017-10-01
19506|XL ( 158-170 )|schwarz|Nike|20.25|1|7|8|25|2017-10-01
19506|XS ( 116-128 )|schwarz|Nike|20.25|1|7|8|3|2017-10-01
19507|L|pink|adidas|69.78|1|7|40|1|2017-10-01
19508|XL|weiss|adidas|50.73|9|10|14|1|2017-10-01
19512|M ( 38/40 )|orange|Nike|48.19|9|10|25|1|2017-10-01
19512|S ( 34/36 )|orange|Nike|48.19|9|10|25|1|2017-10-01
19515|M|gelb|adidas|44.38|1|7|28|1|2017-10-01
19517||silber|adidas|15.17|1|2|27|1|2017-10-01
19526|S|schwarz|Converse|38.03|9|10|25|1|2017-10-01
19527|2XL|blau|PUMA|31.68|1|7|25|1|2017-10-01
19527|L|blau|PUMA|31.68|1|7|25|1|2017-10-01
19527|M|blau|PUMA|31.68|1|7|25|1|2017-10-01
19527|S|blau|PUMA|31.68|1|7|25|2|2017-10-01
19527|XL|blau|PUMA|31.68|1|7|25|1|2017-10-01
19529|L|schwarz|adidas|69.78|1|7|40|2|2017-10-01
19529|M|schwarz|adidas|69.78|1|7|40|1|2017-10-01
19533|39/42|schwarz|PUMA|10.09|9|10|11|1|2017-10-01
19533|43/46|schwarz|PUMA|10.09|9|10|11|2|2017-10-01
19534|164|schwarz|Jako|114.23|1|7|22|1|2017-10-01
19535|36|grau|Nike|88.83|1|37|39|1|2017-10-01
19535|38|grau|Nike|88.83|1|37|39|1|2017-10-01
19536|176|schwarz|PUMA|57.08|1|7|22|1|2017-10-01
19537|2XL|lila|PUMA|44.38|15|33||2|2017-10-01
19537|M|lila|PUMA|44.38|15|33||1|2017-10-01
19537|S|lila|PUMA|44.38|15|33||3|2017-10-01
19539|40|gelb|PUMA|253.93|1|2|3|1|2017-12-20
19539|42,5|gelb|PUMA|253.93|1|2|3|5|2017-12-20
19539|44,5|gelb|PUMA|253.93|1|2|3|1|2017-12-20
19539|45|gelb|PUMA|253.93|1|2|3|5|2017-12-20
19539|46,5|gelb|PUMA|253.93|1|2|3|1|2017-12-20
19540|44|schwarz|Nike|114.23|9|18|32|1|2017-10-01
19543|43 1/3|gruen|adidas|380.93|1|2|3|1|2017-10-01
19547|2XL|pink|adidas|63.43|1|7|40|1|2017-10-01
19547|M|pink|adidas|63.43|1|7|40|2|2017-10-01
19552|44|grau|adidas|126.93|9|18|32|1|2017-10-01
19556|L|rot|PUMA|44.38|15|33||1|2017-12-22
19556|M|rot|PUMA|44.38|15|33||2|2017-12-22
19559|S|rot|Hummel|25.33|1|7|21|1|2017-10-01
19561|45,5|blau|Nike|304.73|1|2|3|1|2017-10-01
19562|M ( 140-152 )|schwarz|Nike|31.68|15|24||1|2017-12-14
19563|M|schwarz|Nike|44.38|9|10|42|1|2017-10-01
19563|S|schwarz|Nike|44.38|9|10|42|1|2017-10-01
19569|L|schwarz|adidas|82.48|9|10|35|1|2017-10-01
19569|XL|schwarz|adidas|82.48|9|10|35|1|2017-10-01
19570|XL|schwarz|PUMA|31.68|1|7|25|1|2017-10-01
19576|S|grau|Nike|234.88|9|10|22|1|2017-10-01
19576|XL|grau|Nike|234.88|9|10|22|1|2017-10-01
19577|S ( 34/36 )|rot|Nike|145.98|9|10|22|1|2017-10-01
19579|39|blau|Nike|279.33|1|2|3|1|2017-10-01
19579|40|blau|Nike|279.33|1|2|3|2|2017-10-01
19579|40,5|blau|Nike|279.33|1|2|3|2|2017-10-01
19579|41|blau|Nike|279.33|1|2|3|1|2017-10-01
19579|42|blau|Nike|279.33|1|2|3|1|2017-10-01
19579|42,5|blau|Nike|279.33|1|2|3|3|2017-10-01
19579|44|blau|Nike|279.33|1|2|3|4|2017-10-01
19579|44,5|blau|Nike|279.33|1|2|3|1|2017-10-01
19579|45|blau|Nike|279.33|1|2|3|9|2017-10-01
19579|45,5|blau|Nike|279.33|1|2|3|1|2017-10-01
19579|46|blau|Nike|279.33|1|2|3|7|2017-10-01
19579|47|blau|Nike|279.33|1|2|3|1|2017-10-01
19579|47,5|blau|Nike|279.33|1|2|3|3|2017-10-01
19580|4 ( 44-46 )|schwarz|Erima|12.63|1|7|13|12|2017-10-01
19581|M ( 140-152 )|rot|Nike|44.38|1|7|20|1|2017-10-01
19581|XL ( 158-170 )|rot|Nike|44.38|1|7|20|1|2017-10-01
19582|2XL|blau|PUMA|114.23|1|7|26|1|2017-10-01
19582|L|blau|PUMA|114.23|1|7|26|2|2017-10-01
19582|XL|blau|PUMA|114.23|1|7|26|1|2017-10-01
19584|37,5|rosa|Reebok|114.23|9|36|32|1|2017-10-01
19584|38|rosa|Reebok|114.23|9|36|32|1|2017-10-01
19587|2XL|schwarz|Nike|29.14|1|7|21|1|2017-11-22
19587|L|schwarz|Nike|29.14|1|7|21|2|2017-11-22
19587|M|schwarz|Nike|29.14|1|7|21|6|2017-11-22
19587|S|schwarz|Nike|29.14|1|7|21|17|2017-11-22
19587|XL|schwarz|Nike|29.14|1|7|21|1|2017-11-22
19588|L|schwarz|adidas|44.38|1|7|16|1|2017-10-01
19588|M|schwarz|adidas|44.38|1|7|16|1|2017-10-01
19588|S|schwarz|adidas|44.38|1|7|16|3|2017-10-01
19588|XL|schwarz|adidas|44.38|1|7|16|2|2017-10-01
19589|43/46|weiss|PUMA|10.09|9|10|11|1|2017-10-01
19591|2XL|schwarz|adidas|50.73|1|7|14|4|2017-10-27
19591|L|schwarz|adidas|50.73|1|7|14|4|2017-10-27
19591|M|schwarz|adidas|50.73|1|7|14|21|2017-10-27
19591|S|schwarz|adidas|50.73|1|7|14|7|2017-10-27
19591|XL|schwarz|adidas|50.73|1|7|14|5|2017-10-27
19591|XS|schwarz|adidas|50.73|1|7|14|3|2017-10-27
19592|L|schwarz|Erima|41.84|1|7|16|3|2017-10-01
19594|2XL|schwarz|adidas|38.03|1|7|21|1|2017-10-01
19594|L|schwarz|adidas|38.03|1|7|21|1|2017-10-01
19594|M|schwarz|adidas|38.03|1|7|21|1|2017-10-01
19594|XL|schwarz|adidas|38.03|1|7|21|1|2017-10-01
19594|XS|schwarz|adidas|38.03|1|7|21|1|2017-10-01
19597|L ( 152-158 )|weiss|Nike|44.38|1|7|22|1|2017-11-23
19597|M ( 140-152 )|weiss|Nike|44.38|1|7|22|1|2017-11-23
19597|XL ( 158-170 )|weiss|Nike|44.38|1|7|22|1|2017-11-23
19600|XL ( 158-170 )|schwarz|Nike|50.73|9|10|35|1|2017-10-01
19601|42|schwarz|Nike|165.03|1|2|3|2|2017-10-01
19601|42,5|schwarz|Nike|165.03|1|2|3|1|2017-10-01
19601|43|schwarz|Nike|165.03|1|2|3|2|2017-10-01
19601|44|schwarz|Nike|165.03|1|2|3|7|2017-10-01
19601|44,5|schwarz|Nike|165.03|1|2|3|1|2017-10-01
19601|45,5|schwarz|Nike|165.03|1|2|3|2|2017-10-01
19611|L|gruen|Jako|44.38|1|7|14|1|2017-10-01
19613|39|schwarz|Nike|95.18|1|2|6|1|2017-10-01
19613|40|schwarz|Nike|95.18|1|2|6|1|2017-10-01
19613|40,5|schwarz|Nike|95.18|1|2|6|2|2017-10-01
19613|44,5|schwarz|Nike|95.18|1|2|6|2|2017-10-01
19615|L ( 42-46 )|gold|Nike|18.98|1|7|13|14|2017-10-01
19615|M ( 38-42 )|gold|Nike|18.98|1|7|13|1|2017-10-01
19615|S ( 34-38 )|gold|Nike|18.98|1|7|13|1|2017-10-01
19615|XL (46-50 )|gold|Nike|18.98|1|7|13|1|2017-10-01
19615|XS ( 30-34 )|gold|Nike|18.98|1|7|13|1|2017-10-01
19616|4 ( 43-45 )|schwarz|adidas|31.68|1|7|11|5|2018-01-17
19621|44 2/3|blau|adidas|165.03|1|2|5|1|2017-10-01
19622|42|schwarz|adidas|139.63|9|18|32|1|2017-10-01
19622|44|schwarz|adidas|139.63|9|18|32|1|2017-10-01
19626|L|schwarz|Sport2000|69.78|9|10|22|1|2017-10-13
19626|M|schwarz|Sport2000|69.78|9|10|22|1|2017-10-13
19629|L ( 40/42 )|blau|Nike|25.33|1|7|21|1|2017-10-01
19629|M ( 38/40 )|blau|Nike|25.33|1|7|21|1|2017-10-01
19629|S ( 34/36 )|blau|Nike|25.33|1|7|21|1|2017-10-01
19630|41|weiss|Nike|152.33|9|18|32|2|2017-10-01
19630|42|weiss|Nike|152.33|9|18|32|2|2017-10-01
19630|43|weiss|Nike|152.33|9|18|32|1|2017-10-01
19630|44,5|weiss|Nike|152.33|9|18|32|1|2017-10-01
19631|152|rot|PUMA|38.03|15|33||1|2017-12-21
19635|39|rot|Nike|114.23|1|2|3|2|2017-10-01
19635|40|rot|Nike|114.23|1|2|3|5|2017-10-01
19635|40,5|rot|Nike|114.23|1|2|3|2|2017-10-01
19635|41|rot|Nike|114.23|1|2|3|1|2017-10-01
19635|42|rot|Nike|114.23|1|2|3|2|2017-10-01
19635|42,5|rot|Nike|114.23|1|2|3|1|2017-10-01
19635|43|rot|Nike|114.23|1|2|3|5|2017-10-01
19635|44|rot|Nike|114.23|1|2|3|3|2017-10-01
19635|44,5|rot|Nike|114.23|1|2|3|1|2017-10-01
19635|45|rot|Nike|114.23|1|2|3|1|2017-10-01
19635|45,5|rot|Nike|114.23|1|2|3|1|2017-10-01
19635|47|rot|Nike|114.23|1|2|3|3|2017-10-01
19638|41|weiss|Jordan|139.63|9|18|32|1|2017-10-01
19638|42|weiss|Jordan|139.63|9|18|32|1|2017-10-01
19638|42,5|weiss|Jordan|139.63|9|18|32|3|2017-10-01
19638|43|weiss|Jordan|139.63|9|18|32|1|2017-10-01
19638|44|weiss|Jordan|139.63|9|18|32|2|2017-10-01
19638|45,5|weiss|Jordan|139.63|9|18|32|2|2017-10-01
19638|46|weiss|Jordan|139.63|9|18|32|1|2017-10-01
19639|40|schwarz|Nike|158.68|9|18|32|2|2017-10-01
19639|41|schwarz|Nike|158.68|9|18|32|1|2017-10-01
19639|42,5|schwarz|Nike|158.68|9|18|32|3|2017-10-01
19639|44|schwarz|Nike|158.68|9|18|32|4|2017-10-01
19639|45|schwarz|Nike|158.68|9|18|32|1|2017-10-01
19640|44 2/3|rot|adidas|152.33|1|2|5|1|2017-10-01
19643|M|blau|Jordan|57.08|9|10|42|1|2017-10-01
19645|M|gelb|adidas|63.43|1|7|40|2|2017-10-01
19648|42 2/3|weiss|adidas|114.23|9|18|32|3|2017-10-01
19648|43 1/3|weiss|adidas|114.23|9|18|32|1|2017-10-01
19648|44|weiss|adidas|114.23|9|18|32|2|2017-10-01
19648|44 2/3|weiss|adidas|114.23|9|18|32|1|2017-10-01
19648|45 1/3|weiss|adidas|114.23|9|18|32|2|2017-10-01
19648|46|weiss|adidas|114.23|9|18|32|1|2017-10-01
19649|2XL|blau|Nike|50.73|1|7|22|1|2017-11-21
19649|M|blau|Nike|50.73|1|7|22|5|2017-11-21
19649|S|blau|Nike|50.73|1|7|22|1|2017-11-21
19649|XL|blau|Nike|50.73|1|7|22|1|2017-11-21
19652|L|schwarz|Uhlsport|38.03|1|7|16|4|2017-10-01
19652|M|schwarz|Uhlsport|38.03|1|7|16|5|2017-10-01
19653|L|schwarz|adidas|22.79|1|7|21|16|2017-10-24
19653|M|schwarz|adidas|22.79|1|7|21|7|2017-10-24
19653|S|schwarz|adidas|22.79|1|7|21|5|2017-10-24
19653|XL|schwarz|adidas|22.79|1|7|21|2|2017-10-24
19658|152|schwarz|Uhlsport|44.38|1|7|17|1|2017-10-01
19658|164|schwarz|Uhlsport|44.38|1|7|17|1|2017-10-01
19659|L|blau|Jako|38.03|1|7|16|1|2017-10-01
19659|M|blau|Jako|38.03|1|7|16|1|2017-10-01
19661|L|grau|Nike|57.08|15|33||6|2017-10-01
19661|M|grau|Nike|57.08|15|33||2|2017-10-01
19661|S|grau|Nike|57.08|15|33||2|2017-10-01
19661|XL|grau|Nike|57.08|15|33||2|2017-10-01
19662|L|schwarz|Nike|101.53|9|10|14|2|2017-10-01
19662|M|schwarz|Nike|101.53|9|10|14|1|2017-10-01
19662|XL|schwarz|Nike|101.53|9|10|14|1|2017-10-01
19666|41|rot|Nike|292.03|1|2|39|2|2017-10-01
19666|42|rot|Nike|292.03|1|2|39|2|2017-10-01
19666|43|rot|Nike|292.03|1|2|39|1|2017-10-01
19666|44|rot|Nike|292.03|1|2|39|1|2017-10-01
19666|44,5|rot|Nike|292.03|1|2|39|1|2017-10-01
19666|47,5|rot|Nike|292.03|1|2|39|1|2017-10-01
19668|L ( 152-158 )|schwarz|Nike|31.68|1|7|16|28|2017-10-01
19668|M ( 140-152 )|schwarz|Nike|31.68|1|7|16|3|2017-10-01
19668|S ( 128-140 )|schwarz|Nike|31.68|1|7|16|4|2017-10-01
19668|XL ( 158-170 )|schwarz|Nike|31.68|1|7|16|24|2017-10-01
19668|XS ( 116-128 )|schwarz|Nike|31.68|1|7|16|2|2017-10-01
19670|XL|rot|Hummel|38.03|1|7|21|1|2017-10-01
19671|39 1/3|schwarz|adidas|190.43|1|2|3|1|2017-10-01
19671|40|schwarz|adidas|190.43|1|2|3|1|2017-10-01
19671|41 1/3|schwarz|adidas|190.43|1|2|3|3|2017-10-01
19671|42|schwarz|adidas|190.43|1|2|3|1|2017-10-01
19671|42 2/3|schwarz|adidas|190.43|1|2|3|5|2017-10-01
19671|43 1/3|schwarz|adidas|190.43|1|2|3|1|2017-10-01
19671|44|schwarz|adidas|190.43|1|2|3|1|2017-10-01
19671|44 2/3|schwarz|adidas|190.43|1|2|3|6|2017-10-01
19671|45 1/3|schwarz|adidas|190.43|1|2|3|5|2017-10-01
19671|46 2/3|schwarz|adidas|190.43|1|2|3|3|2017-10-01
19671|47 1/3|schwarz|adidas|190.43|1|2|3|3|2017-10-01
19671|48 2/3|schwarz|adidas|190.43|1|2|3|1|2017-10-01
19676|XL|blau|Jako|35.49|1|7|16|1|2017-10-01
19678|2XL|rot|Nike|22.79|1|7|8|5|2017-10-01
19678|L|rot|Nike|22.79|1|7|8|3|2017-10-01
19678|M|rot|Nike|22.79|1|7|8|8|2017-10-01
19678|S|rot|Nike|22.79|1|7|8|7|2017-10-01
19678|XL|rot|Nike|22.79|1|7|8|18|2017-10-01
19682|39|schwarz|Nike|88.83|1|2|5|1|2017-10-01
19682|40|schwarz|Nike|88.83|1|2|5|1|2017-10-01
19682|42|schwarz|Nike|88.83|1|2|5|2|2017-10-01
19682|42,5|schwarz|Nike|88.83|1|2|5|1|2017-10-01
19682|44|schwarz|Nike|88.83|1|2|5|2|2017-10-01
19682|44,5|schwarz|Nike|88.83|1|2|5|1|2017-10-01
19685|L|rot|PUMA|57.08|1|7|20|1|2017-10-01
19685|M|rot|PUMA|57.08|1|7|20|1|2017-10-01
19688|46|weiss|adidas|165.03|1|2|3|1|2017-10-01
19690|M|gruen|Jako|50.73|1|7|14|1|2017-10-01
19693|42|schwarz|adidas|126.93|9|10|22|1|2017-10-01
19695|L ( 42-46 )|weiss|Nike|25.33|9|10|11|18|2017-10-01
19695|M ( 38-42 )|weiss|Nike|25.33|9|10|11|7|2017-10-01
19696|38|schwarz|adidas|126.93|9|18|32|1|2017-10-01
19696|38 2/3|schwarz|adidas|126.93|9|18|32|1|2017-10-01
19696|42|schwarz|adidas|126.93|9|18|32|1|2017-10-01
19696|45 1/3|schwarz|adidas|126.93|9|18|32|2|2017-10-01
19696|46|schwarz|adidas|126.93|9|18|32|1|2017-10-01
19698|152|schwarz|adidas|63.43|1|7|14|3|2017-10-01
19703|L|schwarz|Jako|38.03|1|7|17|1|2017-10-01
19703|S|schwarz|Jako|38.03|1|7|17|1|2017-10-01
19703|XL|schwarz|Jako|38.03|1|7|17|1|2017-10-01
19704|36 2/3|gelb|adidas|50.73|1|37|3|2|2017-10-01
19704|38 2/3|gelb|adidas|50.73|1|37|3|2|2017-10-01
19706|46,5|schwarz|PUMA|317.43|1|2|3|1|2017-10-01
19709|46 2/3|gelb|adidas|126.93|1|2|4|1|2017-10-01
