pid|size|color|brand|rrp|mainCategory|category|subCategory|stock|releaseDate|Product Type|Generalized Size
22139|44,5|schwarz|Nike|114.23|1|2|6.0|1|2017-10-01|S|4.0
22139|45,5|schwarz|Nike|114.23|1|2|6.0|2|2017-10-01|S|4.0
22139|46|schwarz|Nike|114.23|1|2|6.0|2|2017-10-01|S|4.0
22139|47|schwarz|Nike|114.23|1|2|6.0|1|2017-10-01|S|5.0
22139|47,5|schwarz|Nike|114.23|1|2|6.0|1|2017-10-01|S|5.0
22142|L ( 152-158 )|schwarz|Nike|44.38|1|7|20.0|1|2017-11-21|C|
22142|M ( 140-152 )|schwarz|Nike|44.38|1|7|20.0|2|2017-11-21|C|
22142|XL ( 158-170 )|schwarz|Nike|44.38|1|7|20.0|16|2017-11-21|C|
22143|42,5|schwarz|Diadora|101.53|9|18|32.0|1|2017-10-01|S|3.0
22144|L ( 42-46 )|schwarz|Sport2000|10.09|9|10|11.0|30|2017-10-01|A|4.0
22144|M ( 38-42 )|schwarz|Sport2000|10.09|9|10|11.0|34|2017-10-01|A|3.0
22144|S ( 34-38 )|schwarz|Sport2000|10.09|9|10|11.0|6|2017-10-01|A|1.0
22144|XL (46-50 )|schwarz|Sport2000|10.09|9|10|11.0|28|2017-10-01|A|6.0
22148|S|grau|adidas|18.98|1|7|21.0|1|2017-10-01|C|
22149|44,5|grau|Nike|114.23|1|2|5.0|1|2017-10-01|S|4.0
22150|XL ( 158-170 )|weiss|Nike|44.38|1|7|21.0|1|2017-10-01|C|
22151|116|gruen|adidas|18.98|1|7|21.0|1|2017-10-01|C|
22151|140|gruen|adidas|18.98|1|7|21.0|2|2017-10-01|C|
22151|152|gruen|adidas|18.98|1|7|21.0|1|2017-10-01|C|
22151|164|gruen|adidas|18.98|1|7|21.0|1|2017-10-01|C|
22153|5 ( 43-46 )|weiss|Jako|11.36|1|7|12.0|1|2017-10-01|A|4.0
22158|2XL|weiss|Nike|44.38|15|16||2|2017-10-01||
22158|L|weiss|Nike|44.38|15|16||21|2017-10-01||
22158|M|weiss|Nike|44.38|15|16||1|2017-10-01||
22158|S|weiss|Nike|44.38|15|16||9|2017-10-01||
22158|XL|weiss|Nike|44.38|15|16||5|2017-10-01||
22159|38|rosa|adidas|114.23|9|36|32.0|1|2017-10-01|S|1.0
22159|39 1/3|rosa|adidas|114.23|9|36|32.0|1|2017-10-01|S|2.0
22161|14/16 (164-176)|blau|Hummel|22.79|1|7|21.0|1|2017-10-01|C|
22167|L|blau|Nike|57.08|1|7|14.0|31|2017-11-22|C|
22167|M|blau|Nike|57.08|1|7|14.0|14|2017-11-22|C|
22167|S|blau|Nike|57.08|1|7|14.0|2|2017-11-22|C|
22168|40|rot|Nike|292.03|1|2|4.0|1|2017-10-01||
22168|40,5|rot|Nike|292.03|1|2|4.0|1|2017-10-01||
22168|44,5|rot|Nike|292.03|1|2|4.0|1|2017-10-01||
22168|45|rot|Nike|292.03|1|2|4.0|1|2017-10-01||
22168|47|rot|Nike|292.03|1|2|4.0|2|2017-10-01||
22169|39 1/3|schwarz|adidas|88.83|1|2|5.0|1|2017-10-01|S|2.0
22169|40 2/3|schwarz|adidas|88.83|1|2|5.0|1|2017-10-01|S|2.0
22169|41 1/3|schwarz|adidas|88.83|1|2|5.0|7|2017-10-01|S|3.0
22169|42|schwarz|adidas|88.83|1|2|5.0|3|2017-10-01|S|3.0
22169|42 2/3|schwarz|adidas|88.83|1|2|5.0|2|2017-10-01|S|3.0
22169|43 1/3|schwarz|adidas|88.83|1|2|5.0|4|2017-10-01|S|3.0
22169|44|schwarz|adidas|88.83|1|2|5.0|2|2017-10-01|S|4.0
22169|44 2/3|schwarz|adidas|88.83|1|2|5.0|2|2017-10-01|S|4.0
22169|45 1/3|schwarz|adidas|88.83|1|2|5.0|6|2017-10-01|S|4.0
22169|46|schwarz|adidas|88.83|1|2|5.0|2|2017-10-01|S|4.0
22169|46 2/3|schwarz|adidas|88.83|1|2|5.0|2|2017-10-01|S|4.0
22169|47 1/3|schwarz|adidas|88.83|1|2|5.0|2|2017-10-01|S|5.0
22169|48|schwarz|adidas|88.83|1|2|5.0|1|2017-10-01|S|5.0
22169|48 2/3|schwarz|adidas|88.83|1|2|5.0|2|2017-10-01|S|5.0
22170|40|schwarz|adidas|380.93|1|2|3.0|1|2017-10-01|S|2.0
22170|40 2/3|schwarz|adidas|380.93|1|2|3.0|3|2017-10-01|S|2.0
22170|41 1/3|schwarz|adidas|380.93|1|2|3.0|1|2017-10-01|S|3.0
22170|42|schwarz|adidas|380.93|1|2|3.0|1|2017-10-01|S|3.0
22170|42 2/3|schwarz|adidas|380.93|1|2|3.0|1|2017-10-01|S|3.0
22170|43 1/3|schwarz|adidas|380.93|1|2|3.0|9|2017-10-01|S|3.0
22170|44|schwarz|adidas|380.93|1|2|3.0|1|2017-10-01|S|4.0
22170|44 2/3|schwarz|adidas|380.93|1|2|3.0|2|2017-10-01|S|4.0
22170|45 1/3|schwarz|adidas|380.93|1|2|3.0|1|2017-10-01|S|4.0
22172|L|rot|Jako|50.73|1|7|14.0|1|2017-10-01|C|
22174|41|schwarz|Lotto|95.18|1|2|3.0|1|2017-10-01|S|3.0
22174|42|schwarz|Lotto|95.18|1|2|3.0|1|2017-10-01|S|3.0
22175|M ( 140-152 )|schwarz|Nike|31.68|1|7|25.0|1|2017-10-01|C|
22177|L|grau|Nike|101.53|9|10|35.0|2|2017-10-01|C|
22180|L|weiss|Nike|38.03|1|7|8.0|1|2017-12-19|C|
22186|L|schwarz|adidas|44.38|1|7|23.0|3|2017-10-01|C|
22186|M|schwarz|adidas|44.38|1|7|23.0|1|2017-10-01|C|
22188|45 1/3|schwarz|adidas|203.13|1|2|3.0|1|2017-10-01|S|4.0
22188|46|schwarz|adidas|203.13|1|2|3.0|1|2017-10-01|S|4.0
22189|S ( 128-140 )|blau|Nike|101.53|9|10|22.0|1|2017-10-01|C|
22190|35 - 38|weiss|adidas|12.63|9|10|11.0|1|2017-10-01|A|1.0
22190|39 - 42|weiss|adidas|12.63|9|10|11.0|1|2017-10-01|A|3.0
22190|43 - 46|weiss|adidas|12.63|9|10|11.0|4|2017-10-01|A|4.0
22195|2XL|schwarz|Nike|50.73|15|16||2|2017-10-01||
22195|S|schwarz|Nike|50.73|15|16||3|2017-10-01||
22197|M|schwarz|Nike|82.48|9|10|14.0|1|2017-10-01|C|
22197|XL|schwarz|Nike|82.48|9|10|14.0|2|2017-10-01|C|
22199|37|rosa|Converse|88.83|9|36|32.0|2|2017-10-01|S|1.0
22199|37,5|rosa|Converse|88.83|9|36|32.0|1|2017-10-01|S|1.0
22200|40|weiss|Nike|399.98|1|2|3.0|1|2017-10-01|S|2.0
22200|42|weiss|Nike|399.98|1|2|3.0|1|2017-10-01|S|3.0
22200|42,5|weiss|Nike|399.98|1|2|3.0|2|2017-10-01|S|3.0
22200|43|weiss|Nike|399.98|1|2|3.0|1|2017-10-01|S|3.0
22200|44|weiss|Nike|399.98|1|2|3.0|2|2017-10-01|S|4.0
22200|45|weiss|Nike|399.98|1|2|3.0|1|2017-10-01|S|4.0
22200|46|weiss|Nike|399.98|1|2|3.0|1|2017-10-01|S|4.0
22203|45|blau|Nike|95.18|1|2|39.0|1|2017-10-01|S|4.0
22204|4 ( 39-42 )|rot|Jako|10.09|1|7|13.0|2|2017-10-01|A|3.0
22206|L|blau|Nike|31.68|1|7|21.0|2|2017-10-01|C|
22206|M|blau|Nike|31.68|1|7|21.0|3|2017-10-01|C|
22206|S|blau|Nike|31.68|1|7|21.0|3|2017-10-01|C|
22207|M|schwarz|adidas|29.14|1|7|25.0|1|2017-10-01|C|
22211|41,5|schwarz|New Balance|88.83|1|2|5.0|1|2017-10-26|S|3.0
22214|37 1/3|gold|adidas|50.73|1|37|6.0|1|2017-11-28|S|1.0
22214|38|gold|adidas|50.73|1|37|6.0|1|2017-11-28|S|1.0
22218|32|rot|adidas|57.08|1|37|6.0|1|2017-10-01|S|0.0
22221|10/12 (140-152)|weiss|Hummel|16.44|1|7|8.0|1|2017-10-01|C|
22223|L|weiss|Jordan|44.38|9|10|25.0|1|2017-10-01|C|
22223|M|weiss|Jordan|44.38|9|10|25.0|1|2017-10-01|C|
22228|43|schwarz|Nike|139.63|9|18|32.0|1|2017-10-01|S|3.0
22228|44,5|schwarz|Nike|139.63|9|18|32.0|1|2017-10-01|S|4.0
22230|L ( 152-158 )|blau|Nike|31.68|1|7|25.0|3|2017-10-01|C|
22230|M ( 140-152 )|blau|Nike|31.68|1|7|25.0|1|2017-10-01|C|
22230|S ( 128-140 )|blau|Nike|31.68|1|7|25.0|1|2017-10-01|C|
22230|XL ( 158-170 )|blau|Nike|31.68|1|7|25.0|5|2017-10-01|C|
22233|L|schwarz|Jako|29.14|15|16||1|2017-10-01||
22233|M|schwarz|Jako|29.14|15|16||8|2017-10-01||
22233|S|schwarz|Jako|29.14|15|16||1|2017-10-01||
22233|XL|schwarz|Jako|29.14|15|16||1|2017-10-01||
22236|39 1/3|gold|adidas|380.93|1|2|3.0|2|2017-11-21|S|2.0
22236|40|gold|adidas|380.93|1|2|3.0|1|2017-11-21|S|2.0
22236|40 2/3|gold|adidas|380.93|1|2|3.0|2|2017-11-21|S|2.0
22236|41 1/3|gold|adidas|380.93|1|2|3.0|1|2017-11-21|S|3.0
22236|42|gold|adidas|380.93|1|2|3.0|1|2017-11-21|S|3.0
22236|42 2/3|gold|adidas|380.93|1|2|3.0|1|2017-11-21|S|3.0
22236|43 1/3|gold|adidas|380.93|1|2|3.0|3|2017-11-21|S|3.0
22236|44|gold|adidas|380.93|1|2|3.0|1|2017-11-21|S|4.0
22236|44 2/3|gold|adidas|380.93|1|2|3.0|1|2017-11-21|S|4.0
22236|45 1/3|gold|adidas|380.93|1|2|3.0|2|2017-11-21|S|4.0
22236|46|gold|adidas|380.93|1|2|3.0|1|2017-11-21|S|4.0
22236|46 2/3|gold|adidas|380.93|1|2|3.0|1|2017-11-21|S|4.0
22236|47 1/3|gold|adidas|380.93|1|2|3.0|1|2017-11-21|S|5.0
22236|48|gold|adidas|380.93|1|2|3.0|2|2017-11-21|S|5.0
22240|L|schwarz|Jako|13.9|1|7|25.0|1|2017-10-01|C|
22240|M|schwarz|Jako|13.9|1|7|25.0|1|2017-10-01|C|
22240|XL|schwarz|Jako|13.9|1|7|25.0|1|2017-10-01|C|
22244|L|rot|adidas|57.08|1|7|14.0|6|2017-10-01|C|
22244|M|rot|adidas|57.08|1|7|14.0|2|2017-10-01|C|
22244|S|rot|adidas|57.08|1|7|14.0|1|2017-10-01|C|
22244|XL|rot|adidas|57.08|1|7|14.0|5|2017-10-01|C|
22245|XL ( 44/46 )|schwarz|Nike|82.48|9|10|14.0|1|2017-10-01|C|
22246|4 ( 44-46 )|weiss|Erima|12.63|1|7|13.0|1|2017-10-01|A|4.0
22248|L|rot|Nike|82.48|15|16||2|2017-10-01||
22248|XL|rot|Nike|82.48|15|16||2|2017-10-01||
22249|39|rot|Nike|114.23|1|2|5.0|1|2017-10-01|S|2.0
22249|40|rot|Nike|114.23|1|2|5.0|1|2017-10-01|S|2.0
22249|42,5|rot|Nike|114.23|1|2|5.0|1|2017-10-01|S|3.0
22249|43|rot|Nike|114.23|1|2|5.0|1|2017-10-01|S|3.0
22249|44|rot|Nike|114.23|1|2|5.0|2|2017-10-01|S|4.0
22249|44,5|rot|Nike|114.23|1|2|5.0|1|2017-10-01|S|4.0
22250|40,5|schwarz|New Balance|114.23|9|36|32.0|1|2017-11-15|S|2.0
22256|35|schwarz|adidas|57.08|1|37|6.0|1|2017-10-01|S|0.0
22261|39 1/3|schwarz|adidas|114.23|1|2|3.0|1|2017-11-22|S|2.0
22261|41 1/3|schwarz|adidas|114.23|1|2|3.0|1|2017-11-22|S|3.0
22261|43 1/3|schwarz|adidas|114.23|1|2|3.0|1|2017-11-22|S|3.0
22261|44|schwarz|adidas|114.23|1|2|3.0|2|2017-11-22|S|4.0
22262|41|schwarz|Nike|152.33|9|18|32.0|1|2017-10-01|S|3.0
22263|L|grau|Nike|29.14|1|7|21.0|2|2017-10-01|C|
22263|M|grau|Nike|29.14|1|7|21.0|1|2017-10-01|C|
22263|S|grau|Nike|29.14|1|7|21.0|5|2017-10-01|C|
22264|38|schwarz|Nike|152.33|9|36|32.0|1|2017-10-01|S|1.0
22264|38,5|schwarz|Nike|152.33|9|36|32.0|1|2017-10-01|S|1.0
22268|42|rot|adidas|419.03|1|2|3.0|1|2017-10-01|S|3.0
22268|42 2/3|rot|adidas|419.03|1|2|3.0|1|2017-10-01|S|3.0
22268|44|rot|adidas|419.03|1|2|3.0|1|2017-10-01|S|4.0
22270|XS ( 32/34 )|schwarz|Sport2000|31.68|15|30||1|2017-10-01||
22273|M|weiss|adidas|63.43|9|10|25.0|1|2017-10-17|C|
22274|S|weiss|Jordan|44.38|15|16||1|2017-10-01||
22276|M ( 38/40 )|blau|Nike|31.68|1|7|8.0|1|2017-10-01|C|
22280|42,5|orange|Nike|126.93|1|2|5.0|1|2017-10-01|S|3.0
22280|43|orange|Nike|126.93|1|2|5.0|1|2017-10-01|S|3.0
22280|45,5|orange|Nike|126.93|1|2|5.0|1|2017-10-01|S|4.0
22281|XL ( 44/46 )|grau|Nike|31.68|9|10|35.0|1|2017-10-01|C|
22286|L ( 152-158 )|gruen|Nike|50.73|1|7|14.0|1|2017-11-22|C|
22288|39|weiss|Nike|76.13|1|2|3.0|1|2017-10-01|S|2.0
22288|44,5|weiss|Nike|76.13|1|2|3.0|1|2017-10-01|S|4.0
22288|45|weiss|Nike|76.13|1|2|3.0|1|2017-10-01|S|4.0
22291|164|blau|PUMA|101.53|1|7|26.0|1|2017-10-01|C|
22293|XL ( 158-170 )|blau|Nike|27.87|1|7|21.0|2|2017-10-01|C|
22293|XS ( 116-128 )|blau|Nike|27.87|1|7|21.0|1|2017-10-01|C|
22294|4 ( 43-45 )|orange|adidas|10.09|1|7|13.0|1|2017-10-01|A|4.0
22298|34|gold|adidas|50.73|1|37|5.0|2|2017-11-28|S|0.0
22298|38 2/3|gold|adidas|50.73|1|37|5.0|2|2017-11-28|S|1.0
22307|L ( 152-158 )|schwarz|Nike|165.03|1|7|20.0|4|2017-10-01|C|
22307|M ( 140-152 )|schwarz|Nike|165.03|1|7|20.0|1|2017-10-01|C|
22307|S ( 128-140 )|schwarz|Nike|165.03|1|7|20.0|1|2017-10-01|C|
22307|XS ( 116-128 )|schwarz|Nike|165.03|1|7|20.0|1|2017-10-01|C|
22308|L ( 42-46 )|weiss|Sport2000|10.09|9|10|11.0|6|2017-10-01|A|4.0
22308|M ( 38-42 )|weiss|Sport2000|10.09|9|10|11.0|13|2017-10-01|A|3.0
22308|S ( 34-38 )|weiss|Sport2000|10.09|9|10|11.0|1|2017-10-01|A|1.0
22308|XL (46-50 )|weiss|Sport2000|10.09|9|10|11.0|3|2017-10-01|A|6.0
22312|1 ( Junior)|lila|Jako|6.28|1|7|12.0|1|2017-10-01|A|1.0
22314|44,5|weiss|Nike|152.33|1|2|3.0|1|2017-10-01|S|4.0
22316|M|gelb|adidas|18.98|1|7|8.0|2|2017-10-01|C|
22316|S|gelb|adidas|18.98|1|7|8.0|1|2017-10-01|C|
22317|00 ( 27-30 )|blau|adidas|10.09|1|7|13.0|1|2017-10-01|A|00
22317|1 ( 34-36 )|blau|adidas|10.09|1|7|13.0|1|2017-10-01|A|0.0
22317|2 ( 37-39 )|blau|adidas|10.09|1|7|13.0|10|2017-10-01|A|1.0
22317|3 ( 40-42 )|blau|adidas|10.09|1|7|13.0|33|2017-10-01|A|3.0
22317|4 ( 43-45 )|blau|adidas|10.09|1|7|13.0|46|2017-10-01|A|4.0
22317|5 ( 46-48 )|blau|adidas|10.09|1|7|13.0|8|2017-10-01|A|5.0
22324|41|grau|Nike|190.43|9|18|32.0|1|2017-10-01|S|3.0
22325|L|grau|Nike|82.48|9|10|22.0|1|2017-10-01|C|
22325|M|grau|Nike|82.48|9|10|22.0|6|2017-10-01|C|
22325|S|grau|Nike|82.48|9|10|22.0|2|2017-10-01|C|
22327|L|schwarz|Nike|82.48|9|10|22.0|1|2017-10-01|C|
22327|M|schwarz|Nike|82.48|9|10|22.0|1|2017-10-01|C|
22327|S|schwarz|Nike|82.48|9|10|22.0|1|2017-10-01|C|
22327|XL|schwarz|Nike|82.48|9|10|22.0|1|2017-10-01|C|
22330|4 ( 39-42 )|schwarz|Jako|12.63|1|7|13.0|1|2017-10-01|A|3.0
22335|M|schwarz|adidas|279.33|9|10|22.0|1|2017-10-01|C|
22338|2XL|schwarz|Nike|44.38|15|16||2|2017-10-01||
22338|M|schwarz|Nike|44.38|15|16||1|2017-10-01||
22338|S|schwarz|Nike|44.38|15|16||3|2017-10-01||
22340|L ( 152-158 )|grau|Nike|25.33|1|7|21.0|1|2017-10-01|C|
22340|M ( 140-152 )|grau|Nike|25.33|1|7|21.0|1|2017-10-01|C|
22340|S ( 128-140 )|grau|Nike|25.33|1|7|21.0|2|2017-10-01|C|
22340|XL ( 158-170 )|grau|Nike|25.33|1|7|21.0|3|2017-10-01|C|
22341|L|weiss|Nike|63.43|1|7|21.0|4|2017-10-01|C|
22341|M|weiss|Nike|63.43|1|7|21.0|2|2017-10-01|C|
22341|S|weiss|Nike|63.43|1|7|21.0|1|2017-10-01|C|
22341|XL|weiss|Nike|63.43|1|7|21.0|1|2017-10-01|C|
22342|M|schwarz|Uhlsport|38.03|1|7|16.0|1|2017-10-01|C|
22343|3XL|blau|adidas|38.03|1|7|25.0|1|2017-10-01|C|
22343|M|blau|adidas|38.03|1|7|25.0|2|2017-10-01|C|
22343|XL|blau|adidas|38.03|1|7|25.0|1|2017-10-01|C|
22346|32|blau|adidas|76.13|1|37|5.0|1|2017-10-01|S|0.0
22349|42|weiss|adidas|120.58|9|18|32.0|1|2017-10-01|S|3.0
22349|42 2/3|weiss|adidas|120.58|9|18|32.0|2|2017-10-01|S|3.0
22349|43 1/3|weiss|adidas|120.58|9|18|32.0|3|2017-10-01|S|3.0
22349|44|weiss|adidas|120.58|9|18|32.0|1|2017-10-01|S|4.0
22349|45 1/3|weiss|adidas|120.58|9|18|32.0|1|2017-10-01|S|4.0
22349|46|weiss|adidas|120.58|9|18|32.0|2|2017-10-01|S|4.0
22352|M|grau|Jordan|114.23|9|10|22.0|1|2017-10-01|C|
22352|S|grau|Jordan|114.23|9|10|22.0|1|2017-10-01|C|
22354|39 1/3|schwarz|adidas|101.53|1|2|3.0|1|2017-10-01|S|2.0
22354|40|schwarz|adidas|101.53|1|2|3.0|3|2017-10-01|S|2.0
22354|40 2/3|schwarz|adidas|101.53|1|2|3.0|1|2017-10-01|S|2.0
22354|41 1/3|schwarz|adidas|101.53|1|2|3.0|1|2017-10-01|S|3.0
22354|42|schwarz|adidas|101.53|1|2|3.0|3|2017-10-01|S|3.0
22354|42 2/3|schwarz|adidas|101.53|1|2|3.0|1|2017-10-01|S|3.0
22354|43 1/3|schwarz|adidas|101.53|1|2|3.0|4|2017-10-01|S|3.0
22354|44|schwarz|adidas|101.53|1|2|3.0|10|2017-10-01|S|4.0
22354|44 2/3|schwarz|adidas|101.53|1|2|3.0|8|2017-10-01|S|4.0
22354|45 1/3|schwarz|adidas|101.53|1|2|3.0|6|2017-10-01|S|4.0
22354|46|schwarz|adidas|101.53|1|2|3.0|3|2017-10-01|S|4.0
22354|46 2/3|schwarz|adidas|101.53|1|2|3.0|3|2017-10-01|S|4.0
22355|36,5|rot|Nike|126.93|1|37|3.0|1|2017-10-01|S|1.0
22355|37,5|rot|Nike|126.93|1|37|3.0|1|2017-10-01|S|1.0
22355|38|rot|Nike|126.93|1|37|3.0|1|2017-10-01|S|1.0
22355|38,5|rot|Nike|126.93|1|37|3.0|1|2017-10-01|S|1.0
22356|M|weiss|adidas|126.93|9|10|14.0|1|2017-11-17|C|
22359|45|orange|Nike|114.23|1|2|5.0|1|2017-10-01|S|4.0
22362|2XL|schwarz|Nike|25.33|1|7|21.0|3|2017-10-01|C|
22362|L|schwarz|Nike|25.33|1|7|21.0|32|2017-10-01|C|
22362|M|schwarz|Nike|25.33|1|7|21.0|84|2017-10-01|C|
22362|S|schwarz|Nike|25.33|1|7|21.0|41|2017-10-01|C|
22362|XL|schwarz|Nike|25.33|1|7|21.0|27|2017-10-01|C|
22366|L|weiss|Jako|38.03|15|16||1|2017-10-01||
22366|M|weiss|Jako|38.03|15|16||1|2017-10-01||
22366|S|weiss|Jako|38.03|15|16||1|2017-10-01||
22367|L|gelb|Nike|25.33|1|7|21.0|8|2017-10-01|C|
22367|M|gelb|Nike|25.33|1|7|21.0|10|2017-10-01|C|
22367|S|gelb|Nike|25.33|1|7|21.0|1|2017-10-01|C|
22367|XL|gelb|Nike|25.33|1|7|21.0|11|2017-10-01|C|
22369|M|schwarz|FREAM|38.03|9|10|25.0|1|2017-10-01|C|
22376|XL ( 158-170 )|schwarz|Nike|31.68|9|10|25.0|1|2017-10-01|C|
22377|44|schwarz|PUMA|152.33|1|2|3.0|1|2017-10-01|S|4.0
22378|40,5|weiss|Nike|171.38|9|36|32.0|1|2017-10-01|S|2.0
22379|3 ( 40-42 )|weiss|adidas|10.09|1|7|13.0|5|2017-10-19|A|3.0
22379|4 ( 43-45 )|weiss|adidas|10.09|1|7|13.0|16|2017-10-19|A|4.0
22379|5 ( 46-48 )|weiss|adidas|10.09|1|7|13.0|5|2017-10-19|A|5.0
22400|M|blau|adidas|44.38|1|7|28.0|1|2017-10-01|C|
22403|14 (164)|schwarz|Hummel|38.03|1|7|16.0|1|2017-10-01|C|
22403|16 (176)|schwarz|Hummel|38.03|1|7|16.0|1|2017-10-01|C|
22406|L|gelb|PUMA|22.79|1|7|21.0|7|2017-10-01|C|
22406|XL|gelb|PUMA|22.79|1|7|21.0|6|2017-10-01|C|
22409|L|rot|Nike|57.08|1|7|21.0|2|2017-10-01|C|
22409|M|rot|Nike|57.08|1|7|21.0|1|2017-10-01|C|
22410|37,5|blau|Nike|69.78|1|37|6.0|1|2017-11-10|S|1.0
22412|L|rot|Nike|190.43|9|10|35.0|1|2017-10-01|C|
22413|40 2/3|blau|adidas|317.43|1|2|3.0|1|2017-10-01|S|2.0
22413|41 1/3|blau|adidas|317.43|1|2|3.0|1|2017-10-01|S|3.0
22413|42 2/3|blau|adidas|317.43|1|2|3.0|1|2017-10-01|S|3.0
22413|44|blau|adidas|317.43|1|2|3.0|4|2017-10-01|S|4.0
22413|44 2/3|blau|adidas|317.43|1|2|3.0|1|2017-10-01|S|4.0
22413|45 1/3|blau|adidas|317.43|1|2|3.0|2|2017-10-01|S|4.0
22413|46|blau|adidas|317.43|1|2|3.0|4|2017-10-01|S|4.0
22414|M|grau|Nike|120.58|9|10|22.0|1|2017-10-10|C|
22416|2XL|schwarz|PUMA|31.68|1|7|25.0|1|2017-10-01|C|
22417|L/T|schwarz|adidas|82.48|1|7|14.0|2|2017-10-01|C|
22417|XL/T|schwarz|adidas|82.48|1|7|14.0|1|2017-10-01|C|
22419|S ( 34/36 )|blau|Nike|25.33|1|7|25.0|3|2017-11-20|C|
22419|XL ( 44/46 )|blau|Nike|25.33|1|7|25.0|1|2017-11-20|C|
22420|2XL|schwarz|adidas|25.33|1|7|8.0|6|2017-10-01|C|
22420|L|schwarz|adidas|25.33|1|7|8.0|7|2017-10-01|C|
22420|M|schwarz|adidas|25.33|1|7|8.0|18|2017-10-01|C|
22420|S|schwarz|adidas|25.33|1|7|8.0|5|2017-10-01|C|
22420|XL|schwarz|adidas|25.33|1|7|8.0|7|2017-10-01|C|
22422|40|schwarz|Nike|152.33|1|2|3.0|1|2017-10-01|S|2.0
22428|42|blau|Nike|114.23|1|2|3.0|2|2017-10-01|S|3.0
22428|44|blau|Nike|114.23|1|2|3.0|3|2017-10-01|S|4.0
22428|44,5|blau|Nike|114.23|1|2|3.0|4|2017-10-01|S|4.0
22428|45,5|blau|Nike|114.23|1|2|3.0|1|2017-10-01|S|4.0
22428|47|blau|Nike|114.23|1|2|3.0|1|2017-10-01|S|5.0
22430|38/40 ( M / L )|pink|Jako|24.06|1|7|21.0|2|2017-10-01|C|
22434|L|schwarz|Uhlsport|35.49|1|7|16.0|1|2017-10-01|C|
22434|XL|schwarz|Uhlsport|35.49|1|7|16.0|1|2017-10-01|C|
22435|S ( 128-140 )|rot|Nike|27.87|1|7|21.0|1|2017-10-01|C|
22435|XL ( 158-170 )|rot|Nike|27.87|1|7|21.0|3|2017-10-01|C|
22439|L|blau|Nike|88.83|9|10|14.0|1|2017-12-06|C|
22439|M|blau|Nike|88.83|9|10|14.0|1|2017-12-06|C|
22444|3|rot|PUMA|7.55|1|7|12.0|1|2017-10-01|A|3.0
22449|L|blau|Nike|50.73|9|10|25.0|1|2017-10-01|C|
22452|164|rot|adidas|16.44|1|7|8.0|1|2017-10-01|C|
22456|2XL|rot|Nike|50.73|1|7|14.0|3|2017-10-01|C|
22456|L|rot|Nike|50.73|1|7|14.0|27|2017-10-01|C|
22456|M|rot|Nike|50.73|1|7|14.0|33|2017-10-01|C|
22456|S|rot|Nike|50.73|1|7|14.0|19|2017-10-01|C|
22456|XL|rot|Nike|50.73|1|7|14.0|2|2017-10-01|C|
22458|2XL|blau|Nike|44.38|1|7|23.0|1|2017-10-01|C|
22458|L|blau|Nike|44.38|1|7|23.0|2|2017-10-01|C|
22458|M|blau|Nike|44.38|1|7|23.0|2|2017-10-01|C|
22458|S|blau|Nike|44.38|1|7|23.0|1|2017-10-01|C|
22458|XL|blau|Nike|44.38|1|7|23.0|3|2017-10-01|C|
22459|L|gelb|Nike|76.13|1|7|21.0|3|2017-10-01|C|
22459|M|gelb|Nike|76.13|1|7|21.0|1|2017-10-01|C|
22459|XL|gelb|Nike|76.13|1|7|21.0|1|2017-10-01|C|
22462|L ( 40/42 )|schwarz|Nike|63.43|9|10|14.0|1|2017-10-01|C|
22462|M ( 38/40 )|schwarz|Nike|63.43|9|10|14.0|1|2017-10-01|C|
22462|XL ( 44/46 )|schwarz|Nike|63.43|9|10|14.0|1|2017-10-01|C|
22463|2XL|schwarz|Nike|69.78|1|7|16.0|3|2017-10-01|C|
22463|L|schwarz|Nike|69.78|1|7|16.0|150|2017-10-01|C|
22463|M|schwarz|Nike|69.78|1|7|16.0|75|2017-10-01|C|
22463|S|schwarz|Nike|69.78|1|7|16.0|97|2017-10-01|C|
22463|XL|schwarz|Nike|69.78|1|7|16.0|114|2017-10-01|C|
22467|M|grau|Nike|57.08|9|10|42.0|1|2017-10-01|C|
22473|L ( 152-158 )|rosa|Nike|69.78|9|10|14.0|1|2017-10-01|C|
22474|M|grau|adidas|57.08|1|7|16.0|1|2017-10-01|C|
22474|XS|grau|adidas|57.08|1|7|16.0|1|2017-10-01|C|
22475|164|gruen|adidas|25.33|1|7|21.0|1|2017-10-01|C|
22477|L|schwarz|Nike|126.93|9|10|22.0|6|2017-10-01|C|
22477|M|schwarz|Nike|126.93|9|10|22.0|5|2017-10-01|C|
22477|S|schwarz|Nike|126.93|9|10|22.0|1|2017-10-01|C|
22477|XL|schwarz|Nike|126.93|9|10|22.0|1|2017-10-01|C|
22482|44|beige|Jordan|139.63|9|18|32.0|1|2017-10-01|S|4.0
22482|44,5|beige|Jordan|139.63|9|18|32.0|1|2017-10-01|S|4.0
22482|45|beige|Jordan|139.63|9|18|32.0|1|2017-10-01|S|4.0
22483|M|schwarz|Nike|63.43|9|10|14.0|1|2017-10-01|C|
22483|S|schwarz|Nike|63.43|9|10|14.0|1|2017-10-01|C|
22483|XL|schwarz|Nike|63.43|9|10|14.0|1|2017-10-01|C|
22486|38|gruen|Nike|69.78|1|37|5.0|1|2017-10-01|S|1.0
