pid|size|startdate|wait_time|Rcr
20132|47|2017-10-01|94|0
20132|47|2018-01-04|27|1
20135|42,5|2017-10-01|18|0
20135|42,5|2017-10-20|103|1
20138|40|2017-10-01|43|0
20138|40|2017-11-14|19|0
20138|40|2017-12-04|58|1
20138|42,5|2017-10-01|2|0
20138|42,5|2017-10-04|0|0
20138|42,5|2017-10-05|9|0
20138|42,5|2017-10-15|12|0
20138|42,5|2017-10-28|6|0
20138|42,5|2017-11-04|3|0
20138|42,5|2017-11-08|20|0
20138|42,5|2017-11-29|8|0
20138|42,5|2017-12-08|29|0
20138|42,5|2018-01-07|23|0
20138|42,5|2018-01-31|0|1
20139|40 2/3|2017-10-01|17|0
20139|40 2/3|2017-10-19|7|0
20139|40 2/3|2017-10-27|35|0
20139|40 2/3|2017-12-02|25|0
20139|40 2/3|2017-12-28|27|0
20139|40 2/3|2018-01-25|6|1
20141|3 ( 39-42 )|2017-10-01|71|0
20141|3 ( 39-42 )|2017-12-12|42|0
20141|3 ( 39-42 )|2018-01-24|7|1
20141|4 ( 43-46 )|2017-10-01|28|0
20141|4 ( 43-46 )|2017-10-30|93|1
20146|36|2017-10-01|54|0
20146|36|2017-11-25|55|0
20146|36|2018-01-20|11|1
20146|36,5|2017-10-01|30|0
20146|36,5|2017-11-01|39|0
20146|36,5|2017-12-11|0|0
20146|36,5|2017-12-12|50|1
20147|41|2017-10-01|38|0
20147|41|2017-11-09|5|0
20147|41|2017-11-15|7|0
20147|41|2017-11-23|0|0
20147|41|2017-11-24|68|1
20147|42,5|2017-10-01|18|0
20147|42,5|2017-10-20|20|0
20147|42,5|2017-11-10|4|0
20147|42,5|2017-11-15|0|0
20147|42,5|2017-11-16|7|0
20147|42,5|2017-11-24|39|0
20147|42,5|2018-01-03|28|1
20147|43|2017-10-01|4|0
20147|43|2017-10-06|4|0
20147|43|2017-10-11|2|0
20147|43|2017-10-14|3|0
20147|43|2017-10-18|0|0
20147|43|2017-10-19|4|0
20147|43|2017-10-24|21|0
20147|43|2017-11-15|0|0
20147|43|2017-11-16|3|0
20147|43|2017-11-20|3|0
20147|43|2017-11-24|57|0
20147|43|2018-01-21|0|0
20147|43|2018-01-22|9|1
20147|44|2017-10-01|16|0
20147|44|2017-10-18|5|0
20147|44|2017-10-24|15|0
20147|44|2017-11-09|4|0
20147|44|2017-11-14|12|0
20147|44|2017-11-27|65|1
20147|45|2017-10-01|27|0
20147|45|2017-10-29|7|0
20147|45|2017-11-06|42|0
20147|45|2017-12-19|43|1
20147|47|2017-10-01|40|0
20147|47|2017-11-11|1|0
20147|47|2017-11-13|64|0
20147|47|2018-01-17|14|1
20148|44 2/3|2017-12-28|28|0
20148|44 2/3|2018-01-26|5|1
20148|45 1/3|2017-12-28|32|0
20148|45 1/3|2018-01-30|1|1
20149|L|2017-10-01|1|0
20149|L|2017-10-03|5|0
20149|L|2017-10-09|0|0
20149|L|2017-10-10|0|0
20149|L|2017-10-11|14|0
20149|L|2017-10-26|0|0
20149|L|2017-10-27|17|0
20149|L|2017-11-14|10|0
20149|L|2017-11-25|2|0
20149|L|2017-11-28|1|0
20149|L|2017-11-30|14|0
20149|L|2017-12-15|13|0
20149|L|2017-12-29|7|0
20149|L|2018-01-06|5|0
20149|L|2018-01-12|19|1
20149|M|2017-10-01|1|0
20149|M|2017-10-03|0|0
20149|M|2017-10-04|0|0
20149|M|2017-10-05|0|0
20149|M|2017-10-06|2|0
20149|M|2017-10-09|0|0
20149|M|2017-10-10|0|0
20149|M|2017-10-11|0|0
20149|M|2017-10-12|4|0
20149|M|2017-10-17|0|0
20149|M|2017-10-18|8|0
20149|M|2017-10-27|7|0
20149|M|2017-11-04|0|0
20149|M|2017-11-05|0|0
20149|M|2017-11-06|3|0
20149|M|2017-11-10|12|0
20149|M|2017-11-23|1|0
20149|M|2017-11-25|1|0
20149|M|2017-11-27|0|0
20149|M|2017-11-28|1|0
20149|M|2017-11-30|7|0
20149|M|2017-12-08|0|0
20149|M|2017-12-09|2|0
20149|M|2017-12-12|0|0
20149|M|2017-12-13|2|0
20149|M|2017-12-16|11|0
20149|M|2017-12-28|34|1
20149|S|2017-10-01|8|0
20149|S|2017-10-10|1|0
20149|S|2017-10-12|48|0
20149|S|2017-11-30|53|0
20149|S|2018-01-23|8|1
20149|XL|2017-10-01|1|0
20149|XL|2017-10-03|7|0
20149|XL|2017-10-11|15|0
20149|XL|2017-10-27|28|0
20149|XL|2017-11-25|12|0
20149|XL|2017-12-08|54|1
20150|S|2017-10-01|3|0
20150|S|2017-10-05|118|1
20151|XL ( 158-170 )|2017-10-01|98|0
20151|XL ( 158-170 )|2018-01-08|10|0
20151|XL ( 158-170 )|2018-01-19|12|1
20154|36|2017-10-01|42|0
20154|36|2017-11-13|39|0
20154|36|2017-12-23|39|1
20154|38|2017-10-01|105|0
20154|38|2018-01-15|16|1
20158|L|2017-10-01|1|0
20158|L|2017-10-03|48|0
20158|L|2017-11-21|71|1
20158|M|2017-10-01|1|0
20158|M|2017-10-03|120|1
20159|L|2017-10-01|65|0
20159|L|2017-12-06|0|0
20159|L|2017-12-07|55|1
20159|M|2017-10-01|31|0
20159|M|2017-11-02|3|0
20159|M|2017-11-06|20|0
20159|M|2017-11-27|20|0
20159|M|2017-12-18|44|1
20160|41|2017-10-01|21|0
20160|41|2017-10-23|100|1
20160|42|2017-10-01|35|0
20160|42|2017-11-06|40|0
20160|42|2017-12-17|23|0
20160|42|2018-01-10|20|0
20160|42|2018-01-31|0|1
20162|1 ( 34-36 )|2017-10-01|19|0
20162|1 ( 34-36 )|2017-10-21|11|0
20162|1 ( 34-36 )|2017-11-02|44|0
20162|1 ( 34-36 )|2017-12-17|45|1
20162|2 ( 37-39 )|2017-10-01|53|0
20162|2 ( 37-39 )|2017-11-24|25|0
20162|2 ( 37-39 )|2017-12-20|25|0
20162|2 ( 37-39 )|2018-01-15|6|0
20162|2 ( 37-39 )|2018-01-22|8|0
20162|2 ( 37-39 )|2018-01-31|0|1
20162|3 ( 40-42 )|2017-10-01|8|0
20162|3 ( 40-42 )|2017-10-10|22|0
20162|3 ( 40-42 )|2017-11-02|23|0
20162|3 ( 40-42 )|2017-11-26|11|0
20162|3 ( 40-42 )|2017-12-08|44|0
20162|3 ( 40-42 )|2018-01-22|8|0
20162|3 ( 40-42 )|2018-01-31|0|1
20162|4 ( 43-45 )|2017-10-01|25|0
20162|4 ( 43-45 )|2017-10-27|30|0
20162|4 ( 43-45 )|2017-11-27|36|0
20162|4 ( 43-45 )|2018-01-03|27|0
20162|4 ( 43-45 )|2018-01-31|0|1
20162|5 ( 46-48 )|2017-10-01|29|0
20162|5 ( 46-48 )|2017-10-31|59|0
20162|5 ( 46-48 )|2017-12-30|32|1
20164|3 (35-38 )|2017-10-01|12|0
20164|3 (35-38 )|2017-10-14|4|0
20164|3 (35-38 )|2017-10-19|11|0
20164|3 (35-38 )|2017-10-31|92|1
20164|4 ( 39-42 )|2017-10-01|9|0
20164|4 ( 39-42 )|2017-10-11|2|0
20164|4 ( 39-42 )|2017-10-14|6|0
20164|4 ( 39-42 )|2017-10-21|6|0
20164|4 ( 39-42 )|2017-10-28|3|0
20164|4 ( 39-42 )|2017-11-01|0|0
20164|4 ( 39-42 )|2017-11-02|18|0
20164|4 ( 39-42 )|2017-11-21|48|0
20164|4 ( 39-42 )|2018-01-09|22|1
20166|40|2017-10-01|20|0
20166|40|2017-10-22|101|1
20166|40,5|2017-10-01|122|1
20166|42|2017-10-01|4|0
20166|42|2017-10-06|25|0
20166|42|2017-11-01|91|1
20166|43|2017-10-01|122|1
20166|44|2017-10-01|4|0
20166|44|2017-10-06|4|0
20166|44|2017-10-11|20|0
20166|44|2017-11-01|6|0
20166|44|2017-11-08|84|1
20166|45,5|2017-10-01|2|0
20166|45,5|2017-10-04|22|0
20166|45,5|2017-10-27|4|0
20166|45,5|2017-11-01|68|0
20166|45,5|2018-01-09|22|1
20169|42|2017-12-12|30|0
20169|42|2018-01-12|19|1
20169|43 1/3|2017-12-12|32|0
20169|43 1/3|2018-01-14|2|0
20169|43 1/3|2018-01-17|3|0
20169|43 1/3|2018-01-21|10|1
20170|38|2017-10-01|116|0
20170|38|2018-01-26|5|1
20172|42|2017-10-01|122|1
20180|43|2017-10-01|34|0
20180|43|2017-11-05|31|0
20180|43|2017-12-07|33|0
20180|43|2018-01-10|21|1
20181|L|2017-11-21|71|1
20181|M|2017-11-21|71|0
20181|S|2017-11-21|71|1
20181|XL|2017-11-21|66|0
20181|XL|2018-01-27|4|1
20183|40|2017-10-01|1|0
20183|40|2017-10-03|120|1
20185|L|2017-10-01|91|0
20185|L|2018-01-01|30|1
20185|M|2017-10-01|72|0
20185|M|2017-12-13|37|0
20185|M|2018-01-20|11|1
20185|S|2017-10-01|41|0
20185|S|2017-11-12|47|0
20185|S|2017-12-30|32|1
20186|L|2017-10-01|59|0
20186|L|2017-11-30|20|0
20186|L|2017-12-21|41|1
20186|M|2017-10-01|5|0
20186|M|2017-10-07|31|0
20186|M|2017-11-08|40|0
20186|M|2017-12-19|43|1
20186|XL|2017-10-01|10|0
20186|XL|2017-10-12|32|0
20186|XL|2017-11-14|34|0
20186|XL|2017-12-19|1|0
20186|XL|2017-12-21|41|1
20187|42,5|2017-10-01|22|0
20187|42,5|2017-10-24|14|0
20187|42,5|2017-11-08|2|0
20187|42,5|2017-11-11|81|1
20187|43|2017-10-01|24|0
20187|43|2017-10-26|4|0
20187|43|2017-10-31|4|0
20187|43|2017-11-05|0|0
20187|43|2017-11-06|0|0
20187|43|2017-11-07|77|0
20187|43|2018-01-24|1|0
20187|43|2018-01-26|5|1
20189|M|2017-10-01|97|0
20189|M|2018-01-07|24|1
20190|L|2017-10-01|3|0
20190|L|2017-10-05|7|0
20190|L|2017-10-13|20|0
20190|L|2017-11-03|9|0
20190|L|2017-11-13|10|0
20190|L|2017-11-24|6|0
20190|L|2017-12-01|12|0
20190|L|2017-12-14|2|0
20190|L|2017-12-17|22|0
20190|L|2018-01-09|13|0
20190|L|2018-01-23|0|0
20190|L|2018-01-24|0|0
20190|L|2018-01-25|6|1
20190|M|2017-10-01|32|0
20190|M|2017-11-03|1|0
20190|M|2017-11-05|7|0
20190|M|2017-11-13|12|0
20190|M|2017-11-26|9|0
20190|M|2017-12-06|43|0
20190|M|2018-01-19|3|0
20190|M|2018-01-23|5|0
20190|M|2018-01-29|2|1
20190|S|2017-10-01|32|0
20190|S|2017-11-03|9|0
20190|S|2017-11-13|38|0
20190|S|2017-12-22|40|1
20190|XL|2017-10-01|3|0
20190|XL|2017-10-05|3|0
20190|XL|2017-10-09|24|0
20190|XL|2017-11-03|9|0
20190|XL|2017-11-13|46|0
20190|XL|2017-12-30|0|0
20190|XL|2017-12-31|31|1
20196|43|2017-12-22|20|0
20196|43|2018-01-12|19|1
20196|44|2017-12-22|20|0
20196|44|2018-01-12|19|1
20196|44,5|2017-12-22|20|0
20196|44,5|2018-01-12|19|1
20196|45,5|2017-12-22|20|0
20196|45,5|2018-01-12|19|1
20197|L|2017-10-01|28|0
20197|L|2017-10-30|93|1
20207|164|2017-10-01|3|0
20207|164|2017-10-05|3|0
20207|164|2017-10-09|20|0
20207|164|2017-10-30|0|0
20207|164|2017-10-31|0|0
20207|164|2017-11-01|12|0
20207|164|2017-11-14|1|0
20207|164|2017-11-16|76|1
20207|176|2017-10-01|8|0
20207|176|2017-10-10|17|0
20207|176|2017-10-28|5|0
20207|176|2017-11-03|89|1
20211|42|2017-10-01|21|0
20211|42|2017-10-23|66|0
20211|42|2017-12-29|33|1
20216|L ( 42-46 )|2017-10-01|32|0
20216|L ( 42-46 )|2017-11-03|44|0
20216|L ( 42-46 )|2017-12-18|41|0
20216|L ( 42-46 )|2018-01-29|2|1
20216|M ( 38-42 )|2017-10-01|17|0
20216|M ( 38-42 )|2017-10-19|8|0
20216|M ( 38-42 )|2017-10-28|30|0
20216|M ( 38-42 )|2017-11-28|14|0
20216|M ( 38-42 )|2017-12-13|40|0
20216|M ( 38-42 )|2018-01-23|4|0
20216|M ( 38-42 )|2018-01-28|3|1
20216|S ( 34-38 )|2017-10-01|20|0
20216|S ( 34-38 )|2017-10-22|2|0
20216|S ( 34-38 )|2017-10-25|30|0
20216|S ( 34-38 )|2017-11-25|17|0
20216|S ( 34-38 )|2017-12-13|5|0
20216|S ( 34-38 )|2017-12-19|4|0
20216|S ( 34-38 )|2017-12-24|34|0
20216|S ( 34-38 )|2018-01-28|1|0
20216|S ( 34-38 )|2018-01-30|1|1
20216|XL (46-50 )|2017-10-01|122|1
20216|XS ( 30-34 )|2017-10-01|12|0
20216|XS ( 30-34 )|2017-10-14|10|0
20216|XS ( 30-34 )|2017-10-25|17|0
20216|XS ( 30-34 )|2017-11-12|14|0
20216|XS ( 30-34 )|2017-11-27|2|0
20216|XS ( 30-34 )|2017-11-30|7|0
20216|XS ( 30-34 )|2017-12-08|54|1
20219|2XL|2017-10-01|3|0
20219|2XL|2017-10-05|0|0
20219|2XL|2017-10-06|4|0
20219|2XL|2017-10-11|1|0
20219|2XL|2017-10-13|4|0
20219|2XL|2017-10-18|4|0
20219|2XL|2017-10-23|10|0
20219|2XL|2017-11-03|1|0
20219|2XL|2017-11-05|0|0
20219|2XL|2017-11-06|1|0
20219|2XL|2017-11-08|4|0
20219|2XL|2017-11-13|0|0
20219|2XL|2017-11-14|1|0
20219|2XL|2017-11-16|0|0
20219|2XL|2017-11-17|32|0
20219|2XL|2017-12-20|16|0
20219|2XL|2018-01-06|20|0
20219|2XL|2018-01-27|4|1
20219|L|2017-10-01|10|0
20219|L|2017-10-12|30|0
20219|L|2017-11-12|10|0
20219|L|2017-11-23|4|0
20219|L|2017-11-28|0|0
20219|L|2017-11-29|0|0
20219|L|2017-11-30|2|0
20219|L|2017-12-03|1|0
20219|L|2017-12-05|1|0
20219|L|2017-12-07|1|0
20219|L|2017-12-09|1|0
20219|L|2017-12-11|2|0
20219|L|2017-12-14|3|0
20219|L|2017-12-18|1|0
20219|L|2017-12-20|2|0
20219|L|2017-12-23|4|0
20219|L|2017-12-28|0|0
20219|L|2017-12-29|1|0
20219|L|2017-12-31|1|0
20219|L|2018-01-02|2|0
20219|L|2018-01-05|2|0
20219|L|2018-01-08|6|0
20219|L|2018-01-15|5|0
20219|L|2018-01-21|9|0
20219|L|2018-01-31|0|1
20219|M|2017-10-01|7|0
20219|M|2017-10-09|2|0
20219|M|2017-10-12|14|0
20219|M|2017-10-27|9|0
20219|M|2017-11-06|4|0
20219|M|2017-11-11|3|0
20219|M|2017-11-15|4|0
20219|M|2017-11-20|4|0
20219|M|2017-11-25|1|0
20219|M|2017-11-27|0|0
20219|M|2017-11-28|0|0
20219|M|2017-11-29|0|0
20219|M|2017-11-30|1|0
20219|M|2017-12-02|1|0
20219|M|2017-12-04|0|0
20219|M|2017-12-05|0|0
20219|M|2017-12-06|0|0
20219|M|2017-12-07|0|0
20219|M|2017-12-08|0|0
20219|M|2017-12-09|0|0
20219|M|2017-12-10|0|0
20219|M|2017-12-11|0|0
20219|M|2017-12-12|1|0
20219|M|2017-12-14|3|0
20219|M|2017-12-18|0|0
20219|M|2017-12-19|0|0
20219|M|2017-12-20|0|0
20219|M|2017-12-21|2|0
20219|M|2017-12-24|2|0
20219|M|2017-12-27|0|0
20219|M|2017-12-28|0|0
20219|M|2017-12-29|0|0
20219|M|2017-12-30|0|0
20219|M|2017-12-31|0|0
20219|M|2018-01-01|2|0
20219|M|2018-01-04|1|0
20219|M|2018-01-06|0|0
20219|M|2018-01-07|0|0
20219|M|2018-01-08|2|0
20219|M|2018-01-11|4|0
20219|M|2018-01-16|4|0
20219|M|2018-01-21|1|0
20219|M|2018-01-23|7|0
20219|M|2018-01-31|0|1
20219|S|2017-10-01|3|0
20219|S|2017-10-05|1|0
20219|S|2017-10-07|4|0
20219|S|2017-10-12|4|0
20219|S|2017-10-17|15|0
20219|S|2017-11-02|3|0
20219|S|2017-11-06|8|0
20219|S|2017-11-15|2|0
20219|S|2017-11-18|1|0
20219|S|2017-11-20|2|0
20219|S|2017-11-23|1|0
20219|S|2017-11-25|1|0
20219|S|2017-11-27|0|0
20219|S|2017-11-28|0|0
20219|S|2017-11-29|0|0
20219|S|2017-11-30|0|0
20219|S|2017-12-01|0|0
20219|S|2017-12-02|1|0
20219|S|2017-12-04|1|0
20219|S|2017-12-06|0|0
20219|S|2017-12-07|0|0
20219|S|2017-12-08|0|0
20219|S|2017-12-09|0|0
20219|S|2017-12-10|0|0
20219|S|2017-12-11|0|0
20219|S|2017-12-12|0|0
20219|S|2017-12-13|0|0
20219|S|2017-12-14|1|0
20219|S|2017-12-16|1|0
20219|S|2017-12-18|0|0
20219|S|2017-12-19|1|0
20219|S|2017-12-21|0|0
20219|S|2017-12-22|1|0
20219|S|2017-12-24|2|0
20219|S|2017-12-27|0|0
20219|S|2017-12-28|0|0
20219|S|2017-12-29|0|0
20219|S|2017-12-30|0|0
20219|S|2017-12-31|0|0
20219|S|2018-01-01|2|0
20219|S|2018-01-04|1|0
20219|S|2018-01-06|0|0
20219|S|2018-01-07|0|0
20219|S|2018-01-08|3|0
20219|S|2018-01-12|1|0
20219|S|2018-01-14|2|0
20219|S|2018-01-17|1|0
20219|S|2018-01-19|3|0
20219|S|2018-01-23|0|0
20219|S|2018-01-24|7|0
20220|45|2017-10-01|122|1
20221|S|2017-10-01|0|0
20221|S|2017-10-02|26|0
20221|S|2017-10-29|3|0
20221|S|2017-11-02|33|0
20221|S|2017-12-06|56|1
20221|XL|2017-10-01|8|0
20221|XL|2017-10-10|95|0
20221|XL|2018-01-14|17|1
20222|L ( 152-158 )|2017-10-01|2|0
20222|L ( 152-158 )|2017-10-04|0|0
20222|L ( 152-158 )|2017-10-05|10|0
20222|L ( 152-158 )|2017-10-16|0|0
20222|L ( 152-158 )|2017-10-17|0|0
20222|L ( 152-158 )|2017-10-18|1|0
20222|L ( 152-158 )|2017-10-20|1|0
20222|L ( 152-158 )|2017-10-22|2|0
20222|L ( 152-158 )|2017-10-25|6|0
20222|L ( 152-158 )|2017-11-01|6|0
20222|L ( 152-158 )|2017-11-08|0|0
20222|L ( 152-158 )|2017-11-09|2|0
20222|L ( 152-158 )|2017-11-12|4|0
20222|L ( 152-158 )|2017-11-17|5|0
20222|L ( 152-158 )|2017-11-23|1|0
20222|L ( 152-158 )|2017-11-25|2|0
20222|L ( 152-158 )|2017-11-28|0|0
20222|L ( 152-158 )|2017-11-29|0|0
20222|L ( 152-158 )|2017-11-30|0|0
20222|L ( 152-158 )|2017-12-01|0|0
20222|L ( 152-158 )|2017-12-02|2|0
20222|L ( 152-158 )|2017-12-05|0|0
20222|L ( 152-158 )|2017-12-06|1|0
20222|L ( 152-158 )|2017-12-08|0|0
20222|L ( 152-158 )|2017-12-09|1|0
20222|L ( 152-158 )|2017-12-11|0|0
20222|L ( 152-158 )|2017-12-12|1|0
20222|L ( 152-158 )|2017-12-14|0|0
20222|L ( 152-158 )|2017-12-15|3|0
20222|L ( 152-158 )|2017-12-19|2|0
20222|L ( 152-158 )|2017-12-22|4|0
20222|L ( 152-158 )|2017-12-27|3|0
20222|L ( 152-158 )|2017-12-31|0|0
20222|L ( 152-158 )|2018-01-01|6|0
20222|L ( 152-158 )|2018-01-08|3|0
20222|L ( 152-158 )|2018-01-12|6|0
20222|L ( 152-158 )|2018-01-19|4|0
20222|L ( 152-158 )|2018-01-24|0|0
20222|L ( 152-158 )|2018-01-25|4|0
20222|L ( 152-158 )|2018-01-30|1|1
20222|M ( 140-152 )|2017-10-01|14|0
20222|M ( 140-152 )|2017-10-16|5|0
20222|M ( 140-152 )|2017-10-22|10|0
20222|M ( 140-152 )|2017-11-02|3|0
20222|M ( 140-152 )|2017-11-06|2|0
20222|M ( 140-152 )|2017-11-09|6|0
20222|M ( 140-152 )|2017-11-16|0|0
20222|M ( 140-152 )|2017-11-17|0|0
20222|M ( 140-152 )|2017-11-18|0|0
20222|M ( 140-152 )|2017-11-19|3|0
20222|M ( 140-152 )|2017-11-23|3|0
20222|M ( 140-152 )|2017-11-27|0|0
20222|M ( 140-152 )|2017-11-28|0|0
20222|M ( 140-152 )|2017-11-29|2|0
20222|M ( 140-152 )|2017-12-02|0|0
20222|M ( 140-152 )|2017-12-03|0|0
20222|M ( 140-152 )|2017-12-04|1|0
20222|M ( 140-152 )|2017-12-06|1|0
20222|M ( 140-152 )|2017-12-08|3|0
20222|M ( 140-152 )|2017-12-12|0|0
20222|M ( 140-152 )|2017-12-13|1|0
20222|M ( 140-152 )|2017-12-15|2|0
20222|M ( 140-152 )|2017-12-18|2|0
20222|M ( 140-152 )|2017-12-21|0|0
20222|M ( 140-152 )|2017-12-22|5|0
20222|M ( 140-152 )|2017-12-28|3|0
20222|M ( 140-152 )|2018-01-01|4|0
20222|M ( 140-152 )|2018-01-06|1|0
20222|M ( 140-152 )|2018-01-08|17|0
20222|M ( 140-152 )|2018-01-26|3|0
20222|M ( 140-152 )|2018-01-30|0|0
20222|M ( 140-152 )|2018-01-31|0|1
20222|XL ( 158-170 )|2017-10-01|29|0
20222|XL ( 158-170 )|2017-10-31|12|0
20222|XL ( 158-170 )|2017-11-13|13|0
20222|XL ( 158-170 )|2017-11-27|14|0
20222|XL ( 158-170 )|2017-12-12|9|0
20222|XL ( 158-170 )|2017-12-22|21|0
20222|XL ( 158-170 )|2018-01-13|11|0
20222|XL ( 158-170 )|2018-01-25|4|0
20222|XL ( 158-170 )|2018-01-30|1|1
20222|XS ( 116-128 )|2017-10-01|15|0
20222|XS ( 116-128 )|2017-10-17|15|0
20222|XS ( 116-128 )|2017-11-02|3|0
20222|XS ( 116-128 )|2017-11-06|2|0
20222|XS ( 116-128 )|2017-11-09|24|0
20222|XS ( 116-128 )|2017-12-04|15|0
20222|XS ( 116-128 )|2017-12-20|42|1
20223|2XL|2017-10-01|13|0
20223|2XL|2017-10-15|3|0
20223|2XL|2017-10-19|24|0
20223|2XL|2017-11-13|25|0
20223|2XL|2017-12-09|4|0
20223|2XL|2017-12-14|2|0
20223|2XL|2017-12-17|0|0
20223|2XL|2017-12-18|9|0
20223|2XL|2017-12-28|0|0
20223|2XL|2017-12-29|0|0
20223|2XL|2017-12-30|0|0
20223|2XL|2017-12-31|1|0
20223|2XL|2018-01-02|0|0
20223|2XL|2018-01-03|1|0
20223|2XL|2018-01-05|0|0
20223|2XL|2018-01-06|9|0
20223|2XL|2018-01-16|0|0
20223|2XL|2018-01-17|0|0
20223|2XL|2018-01-18|2|0
20223|2XL|2018-01-21|3|0
20223|2XL|2018-01-25|5|0
20223|2XL|2018-01-31|0|0
20223|L|2017-10-01|31|0
20223|L|2017-11-02|22|0
20223|L|2017-11-25|10|0
20223|L|2017-12-06|14|0
20223|L|2017-12-21|10|0
20223|L|2018-01-01|14|0
20223|L|2018-01-16|15|0
20223|M|2017-10-01|25|0
20223|M|2017-10-27|4|0
20223|M|2017-11-01|11|0
20223|M|2017-11-13|22|0
20223|M|2017-12-06|14|0
20223|M|2017-12-21|9|0
20223|M|2017-12-31|10|0
20223|M|2018-01-11|4|0
20223|M|2018-01-16|15|0
20223|S|2017-10-01|16|0
20223|S|2017-10-18|13|0
20223|S|2017-11-01|8|0
20223|S|2017-11-10|14|0
20223|S|2017-11-25|2|0
20223|S|2017-11-28|5|0
20223|S|2017-12-04|2|0
20223|S|2017-12-07|7|0
20223|S|2017-12-15|5|0
20223|S|2017-12-21|6|0
20223|S|2017-12-28|9|0
20223|S|2018-01-07|4|0
20223|S|2018-01-12|3|0
20223|S|2018-01-16|9|0
20223|S|2018-01-26|5|0
20223|XL|2017-10-01|28|0
20223|XL|2017-10-30|10|0
20223|XL|2017-11-10|15|0
20223|XL|2017-11-26|9|0
20223|XL|2017-12-06|10|0
20223|XL|2017-12-17|2|0
20223|XL|2017-12-20|3|0
20223|XL|2017-12-24|6|0
20223|XL|2017-12-31|4|0
20223|XL|2018-01-05|3|0
20223|XL|2018-01-09|5|0
20223|XL|2018-01-15|8|0
20223|XL|2018-01-24|7|0
20226|L|2017-10-01|73|0
20226|L|2017-12-14|48|1
20229|39|2017-10-01|34|0
20229|39|2017-11-05|7|0
20229|39|2017-11-13|4|0
20229|39|2017-11-18|6|0
20229|39|2017-11-25|9|0
20229|39|2017-12-05|0|0
20229|39|2017-12-06|56|1
20229|40,5|2017-10-01|5|0
20229|40,5|2017-10-07|116|1
20234|40|2017-10-01|45|0
20234|40|2017-11-16|70|0
20234|40|2018-01-26|5|1
20234|41|2017-10-01|34|0
20234|41|2017-11-05|13|0
20234|41|2017-11-19|0|0
20234|41|2017-11-20|72|1
20234|44|2017-10-01|40|0
20234|44|2017-11-11|10|0
20234|44|2017-11-22|70|1
20234|46|2017-10-01|43|0
20234|46|2017-11-14|78|1
20236|41|2017-10-01|122|1
20236|43|2017-10-01|8|0
20236|43|2017-10-10|14|0
20236|43|2017-10-25|12|0
20236|43|2017-11-07|16|0
20236|43|2017-11-24|40|0
20236|43|2018-01-04|14|0
20236|43|2018-01-19|12|1
20236|45,5|2017-10-01|51|0
20236|45,5|2017-11-22|70|0
20237|L|2017-10-01|115|0
20237|L|2018-01-25|6|1
20237|M|2017-10-01|99|0
20237|M|2018-01-09|21|0
20237|M|2018-01-31|0|1
20237|XL|2017-10-01|88|0
20237|XL|2017-12-29|8|0
20237|XL|2018-01-07|14|0
20237|XL|2018-01-22|9|1
20240|7 ( L )|2017-10-01|101|0
20240|7 ( L )|2018-01-11|13|0
20240|7 ( L )|2018-01-25|6|1
20244|152|2017-10-01|28|0
20244|152|2017-10-30|2|0
20244|152|2017-11-02|7|0
20244|152|2017-11-10|70|0
20244|152|2018-01-20|1|0
20244|152|2018-01-22|1|0
20244|152|2018-01-24|7|1
20244|164|2017-10-01|9|0
20244|164|2017-10-11|1|0
20244|164|2017-10-13|13|0
20244|164|2017-10-27|0|0
20244|164|2017-10-28|12|0
20244|164|2017-11-10|49|0
20244|164|2017-12-30|13|0
20244|164|2018-01-13|18|1
20244|176|2017-10-01|122|1
20247|43|2017-10-01|66|0
20247|43|2017-12-07|55|1
20248||2017-10-01|122|1
20250|39 1/3|2017-11-24|7|0
20250|39 1/3|2017-12-02|28|0
20250|39 1/3|2017-12-31|9|0
20250|39 1/3|2018-01-10|21|1
20250|40|2017-11-24|7|0
20250|40|2017-12-02|11|0
20250|40|2017-12-14|48|1
20250|46|2017-11-24|9|0
20250|46|2017-12-04|6|0
20250|46|2017-12-11|3|0
20250|46|2017-12-15|1|0
20250|46|2017-12-17|14|0
20250|46|2018-01-01|30|1
20253|S|2017-10-01|3|0
20253|S|2017-10-05|11|0
20253|S|2017-10-17|14|0
20253|S|2017-11-01|3|0
20253|S|2017-11-05|3|0
20253|S|2017-11-09|2|0
20253|S|2017-11-12|1|0
20253|S|2017-11-14|2|0
20253|S|2017-11-17|6|0
20253|S|2017-11-24|9|0
20253|S|2017-12-04|14|0
20253|S|2017-12-19|7|0
20253|S|2017-12-27|22|0
20253|S|2018-01-19|12|1
20253|XL|2017-10-01|15|0
20253|XL|2017-10-17|38|0
20253|XL|2017-11-25|67|1
20254|L|2017-10-01|114|0
20254|L|2018-01-24|7|1
20254|M|2017-10-01|51|0
20254|M|2017-11-22|4|0
20254|M|2017-11-27|48|0
20254|M|2018-01-15|16|1
20254|S|2017-10-01|122|1
20258|41|2017-10-01|70|0
20258|41|2017-12-11|51|1
20258|42,5|2017-10-01|63|0
20258|42,5|2017-12-04|48|0
20258|42,5|2018-01-22|9|1
20258|44|2017-10-01|12|0
20258|44|2017-10-14|16|0
20258|44|2017-10-31|9|0
20258|44|2017-11-10|16|0
20258|44|2017-11-27|13|0
20258|44|2017-12-11|41|0
20258|44|2018-01-22|3|0
